ID	Label	PrefLabel	Obsoleted By	Obsolete	Entity Type	TYPE	Synonyms	Cluster_ID	cell_set_preferred_alias	original_label	cell_set_label	cell_set_aligned_alias	cell_set_additional_aliases	cell_set_alias_assignee	cell_set_alias_citation	Metadata	Comment	Aliases	Rank
PCL:0019556	obsolete RNAseq 56 - CS201912132_56	obsolete Exc RORB NDST3	PCL_INDV:CS201912132_56	true	PCL:0010001	owl:NamedIndividual		CS201912132_56	Exc RORB NDST3	Exc RORB NDST3	RNAseq 56			Fenna Krienen	PMID:34616062	"{""cell_set_preferred_alias"": ""Exc RORB NDST3"", ""cell_set_label"": ""RNAseq 56"", ""cell_set_accession"": ""CS201912132_56"", ""cell_set_aligned_alias"": """", ""cell_set_additional_aliases"": """", ""cell_set_alias_assignee"": ""Fenna Krienen"", ""cell_set_alias_citation"": ""PMID:34616062"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Marmoset"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN201912132"", ""taxonomy_description"": ""Marmoset M1 taxonomy using 10X data"", ""child_cell_set_accessions"": """", ""cell_type_card"": ""Cell Type"", ""original_label"": ""Exc RORB NDST3"", ""cell_set_color"": ""#C7FF28""}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.	Exc RORB NDST3	Cell Type
PCL:0019557	obsolete RNAseq 57 - CS201912132_57	obsolete Exc RORB KNL1	PCL_INDV:CS201912132_57	true	PCL:0010001	owl:NamedIndividual		CS201912132_57	Exc RORB KNL1	Exc RORB KNL1	RNAseq 57			Fenna Krienen	PMID:34616062	"{""cell_set_preferred_alias"": ""Exc RORB KNL1"", ""cell_set_label"": ""RNAseq 57"", ""cell_set_accession"": ""CS201912132_57"", ""cell_set_aligned_alias"": """", ""cell_set_additional_aliases"": """", ""cell_set_alias_assignee"": ""Fenna Krienen"", ""cell_set_alias_citation"": ""PMID:34616062"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Marmoset"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN201912132"", ""taxonomy_description"": ""Marmoset M1 taxonomy using 10X data"", ""child_cell_set_accessions"": """", ""cell_type_card"": ""Cell Type"", ""original_label"": ""Exc RORB KNL1"", ""cell_set_color"": ""#8CBCB4""}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.	Exc RORB KNL1	Cell Type
PCL:0019558	obsolete RNAseq 58 - CS201912132_58	obsolete Exc RORB CAV3	PCL_INDV:CS201912132_58	true	PCL:0010001	owl:NamedIndividual		CS201912132_58	Exc RORB CAV3	Exc RORB CAV3	RNAseq 58			Fenna Krienen	PMID:34616062	"{""cell_set_preferred_alias"": ""Exc RORB CAV3"", ""cell_set_label"": ""RNAseq 58"", ""cell_set_accession"": ""CS201912132_58"", ""cell_set_aligned_alias"": """", ""cell_set_additional_aliases"": """", ""cell_set_alias_assignee"": ""Fenna Krienen"", ""cell_set_alias_citation"": ""PMID:34616062"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Marmoset"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN201912132"", ""taxonomy_description"": ""Marmoset M1 taxonomy using 10X data"", ""child_cell_set_accessions"": """", ""cell_type_card"": ""Cell Type"", ""original_label"": ""Exc RORB CAV3"", ""cell_set_color"": ""#6EEEE3""}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.	Exc RORB CAV3	Cell Type
PCL:0019559	obsolete RNAseq 59 - CS201912132_59	obsolete Exc THEMIS KCTD16	PCL_INDV:CS201912132_59	true	PCL:0010001	owl:NamedIndividual	L6 IT_2	CS201912132_59	Exc THEMIS KCTD16	Exc THEMIS KCTD16	RNAseq 59	L6 IT_2		Fenna Krienen	PMID:34616062	"{""cell_set_preferred_alias"": ""Exc THEMIS KCTD16"", ""cell_set_label"": ""RNAseq 59"", ""cell_set_accession"": ""CS201912132_59"", ""cell_set_aligned_alias"": ""L6 IT_2"", ""cell_set_additional_aliases"": """", ""cell_set_alias_assignee"": ""Fenna Krienen"", ""cell_set_alias_citation"": ""PMID:34616062"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Marmoset"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN201912132"", ""taxonomy_description"": ""Marmoset M1 taxonomy using 10X data"", ""child_cell_set_accessions"": """", ""cell_type_card"": ""Cell Type"", ""original_label"": ""Exc THEMIS KCTD16"", ""cell_set_color"": ""#C9CC77""}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.	Exc THEMIS KCTD16	Cell Type
PCL:0019560	obsolete RNAseq 60 - CS201912132_60	obsolete Exc THEMIS COBL	PCL_INDV:CS201912132_60	true	PCL:0010001	owl:NamedIndividual	L6 IT_1	CS201912132_60	Exc THEMIS COBL	Exc THEMIS COBL	RNAseq 60	L6 IT_1		Fenna Krienen	PMID:34616062	"{""cell_set_preferred_alias"": ""Exc THEMIS COBL"", ""cell_set_label"": ""RNAseq 60"", ""cell_set_accession"": ""CS201912132_60"", ""cell_set_aligned_alias"": ""L6 IT_1"", ""cell_set_additional_aliases"": """", ""cell_set_alias_assignee"": ""Fenna Krienen"", ""cell_set_alias_citation"": ""PMID:34616062"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Marmoset"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN201912132"", ""taxonomy_description"": ""Marmoset M1 taxonomy using 10X data"", ""child_cell_set_accessions"": """", ""cell_type_card"": ""Cell Type"", ""original_label"": ""Exc THEMIS COBL"", ""cell_set_color"": ""#CDCE31""}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.	Exc THEMIS COBL	Cell Type
PCL:0019561	obsolete RNAseq 61 - CS201912132_61	obsolete Exc RORB LOC108593203	PCL_INDV:CS201912132_61	true	PCL:0010001	owl:NamedIndividual		CS201912132_61	Exc RORB LOC108593203	Exc RORB LOC108593203	RNAseq 61			Fenna Krienen	PMID:34616062	"{""cell_set_preferred_alias"": ""Exc RORB LOC108593203"", ""cell_set_label"": ""RNAseq 61"", ""cell_set_accession"": ""CS201912132_61"", ""cell_set_aligned_alias"": """", ""cell_set_additional_aliases"": """", ""cell_set_alias_assignee"": ""Fenna Krienen"", ""cell_set_alias_citation"": ""PMID:34616062"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Marmoset"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN201912132"", ""taxonomy_description"": ""Marmoset M1 taxonomy using 10X data"", ""child_cell_set_accessions"": """", ""cell_type_card"": ""Cell Type"", ""original_label"": ""Exc RORB LOC108593203"", ""cell_set_color"": ""#00BBC0""}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.	Exc RORB LOC108593203	Cell Type
PCL:0019562	obsolete RNAseq 62 - CS201912132_62	obsolete Exc RORB ANKRD27	PCL_INDV:CS201912132_62	true	PCL:0010001	owl:NamedIndividual		CS201912132_62	Exc RORB ANKRD27	Exc RORB ANKRD27	RNAseq 62			Fenna Krienen	PMID:34616062	"{""cell_set_preferred_alias"": ""Exc RORB ANKRD27"", ""cell_set_label"": ""RNAseq 62"", ""cell_set_accession"": ""CS201912132_62"", ""cell_set_aligned_alias"": """", ""cell_set_additional_aliases"": """", ""cell_set_alias_assignee"": ""Fenna Krienen"", ""cell_set_alias_citation"": ""PMID:34616062"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Marmoset"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN201912132"", ""taxonomy_description"": ""Marmoset M1 taxonomy using 10X data"", ""child_cell_set_accessions"": """", ""cell_type_card"": ""Cell Type"", ""original_label"": ""Exc RORB ANKRD27"", ""cell_set_color"": ""#507975""}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.	Exc RORB ANKRD27	Cell Type
PCL:0019563	obsolete RNAseq 63 - CS201912132_63	obsolete Exc RORB ACTA2	PCL_INDV:CS201912132_63	true	PCL:0010001	owl:NamedIndividual		CS201912132_63	Exc RORB ACTA2	Exc RORB ACTA2	RNAseq 63			Fenna Krienen	PMID:34616062	"{""cell_set_preferred_alias"": ""Exc RORB ACTA2"", ""cell_set_label"": ""RNAseq 63"", ""cell_set_accession"": ""CS201912132_63"", ""cell_set_aligned_alias"": """", ""cell_set_additional_aliases"": """", ""cell_set_alias_assignee"": ""Fenna Krienen"", ""cell_set_alias_citation"": ""PMID:34616062"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Marmoset"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN201912132"", ""taxonomy_description"": ""Marmoset M1 taxonomy using 10X data"", ""child_cell_set_accessions"": """", ""cell_type_card"": ""Cell Type"", ""original_label"": ""Exc RORB ACTA2"", ""cell_set_color"": ""#8EE5E8""}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.	Exc RORB ACTA2	Cell Type
PCL:0019564	obsolete RNAseq 64 - CS201912132_64	obsolete Exc RORB USH1C	PCL_INDV:CS201912132_64	true	PCL:0010001	owl:NamedIndividual		CS201912132_64	Exc RORB USH1C	Exc RORB USH1C	RNAseq 64			Fenna Krienen	PMID:34616062	"{""cell_set_preferred_alias"": ""Exc RORB USH1C"", ""cell_set_label"": ""RNAseq 64"", ""cell_set_accession"": ""CS201912132_64"", ""cell_set_aligned_alias"": """", ""cell_set_additional_aliases"": """", ""cell_set_alias_assignee"": ""Fenna Krienen"", ""cell_set_alias_citation"": ""PMID:34616062"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Marmoset"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN201912132"", ""taxonomy_description"": ""Marmoset M1 taxonomy using 10X data"", ""child_cell_set_accessions"": """", ""cell_type_card"": ""Cell Type"", ""original_label"": ""Exc RORB USH1C"", ""cell_set_color"": ""#48A4A8""}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.	Exc RORB USH1C	Cell Type
PCL:0019565	obsolete RNAseq 65 - CS201912132_65	obsolete Exc RORB SLC38A11	PCL_INDV:CS201912132_65	true	PCL:0010001	owl:NamedIndividual	L5 IT_3	CS201912132_65	Exc RORB SLC38A11	Exc RORB SLC38A11	RNAseq 65	L5 IT_3		Fenna Krienen	PMID:34616062	"{""cell_set_preferred_alias"": ""Exc RORB SLC38A11"", ""cell_set_label"": ""RNAseq 65"", ""cell_set_accession"": ""CS201912132_65"", ""cell_set_aligned_alias"": ""L5 IT_3"", ""cell_set_additional_aliases"": """", ""cell_set_alias_assignee"": ""Fenna Krienen"", ""cell_set_alias_citation"": ""PMID:34616062"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Marmoset"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN201912132"", ""taxonomy_description"": ""Marmoset M1 taxonomy using 10X data"", ""child_cell_set_accessions"": """", ""cell_type_card"": ""Cell Type"", ""original_label"": ""Exc RORB SLC38A11"", ""cell_set_color"": ""#00ABA5""}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.	Exc RORB SLC38A11	Cell Type
PCL:0019566	obsolete RNAseq 66 - CS201912132_66	obsolete Exc RORB PPA2	PCL_INDV:CS201912132_66	true	PCL:0010001	owl:NamedIndividual		CS201912132_66	Exc RORB PPA2	Exc RORB PPA2	RNAseq 66			Fenna Krienen	PMID:34616062	"{""cell_set_preferred_alias"": ""Exc RORB PPA2"", ""cell_set_label"": ""RNAseq 66"", ""cell_set_accession"": ""CS201912132_66"", ""cell_set_aligned_alias"": """", ""cell_set_additional_aliases"": """", ""cell_set_alias_assignee"": ""Fenna Krienen"", ""cell_set_alias_citation"": ""PMID:34616062"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Marmoset"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN201912132"", ""taxonomy_description"": ""Marmoset M1 taxonomy using 10X data"", ""child_cell_set_accessions"": """", ""cell_type_card"": ""Cell Type"", ""original_label"": ""Exc RORB PPA2"", ""cell_set_color"": ""#9AD5CB""}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.	Exc RORB PPA2	Cell Type
PCL:0019567	obsolete RNAseq 67 - CS201912132_67	obsolete Exc RORB CHGA	PCL_INDV:CS201912132_67	true	PCL:0010001	owl:NamedIndividual		CS201912132_67	Exc RORB CHGA	Exc RORB CHGA	RNAseq 67			Fenna Krienen	PMID:34616062	"{""cell_set_preferred_alias"": ""Exc RORB CHGA"", ""cell_set_label"": ""RNAseq 67"", ""cell_set_accession"": ""CS201912132_67"", ""cell_set_aligned_alias"": """", ""cell_set_additional_aliases"": """", ""cell_set_alias_assignee"": ""Fenna Krienen"", ""cell_set_alias_citation"": ""PMID:34616062"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Marmoset"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN201912132"", ""taxonomy_description"": ""Marmoset M1 taxonomy using 10X data"", ""child_cell_set_accessions"": """", ""cell_type_card"": ""Cell Type"", ""original_label"": ""Exc RORB CHGA"", ""cell_set_color"": ""#7BAAAC""}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.	Exc RORB CHGA	Cell Type
PCL:0019568	obsolete RNAseq 68 - CS201912132_68	obsolete Exc RORB HACL1	PCL_INDV:CS201912132_68	true	PCL:0010001	owl:NamedIndividual		CS201912132_68	Exc RORB HACL1	Exc RORB HACL1	RNAseq 68			Fenna Krienen	PMID:34616062	"{""cell_set_preferred_alias"": ""Exc RORB HACL1"", ""cell_set_label"": ""RNAseq 68"", ""cell_set_accession"": ""CS201912132_68"", ""cell_set_aligned_alias"": """", ""cell_set_additional_aliases"": """", ""cell_set_alias_assignee"": ""Fenna Krienen"", ""cell_set_alias_citation"": ""PMID:34616062"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Marmoset"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN201912132"", ""taxonomy_description"": ""Marmoset M1 taxonomy using 10X data"", ""child_cell_set_accessions"": """", ""cell_type_card"": ""Cell Type"", ""original_label"": ""Exc RORB HACL1"", ""cell_set_color"": ""#48CBB9""}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.	Exc RORB HACL1	Cell Type
PCL:0019569	obsolete RNAseq 77 - CS201912132_69	obsolete Oligo SLC1A3 LOC103793418	PCL_INDV:CS201912132_69	true	PCL:0010001	owl:NamedIndividual		CS201912132_69	Oligo SLC1A3 LOC103793418	Oligo SLC1A3 LOC103793418	RNAseq 77			Fenna Krienen	PMID:34616062	"{""cell_set_preferred_alias"": ""Oligo SLC1A3 LOC103793418"", ""cell_set_label"": ""RNAseq 77"", ""cell_set_accession"": ""CS201912132_69"", ""cell_set_aligned_alias"": """", ""cell_set_additional_aliases"": """", ""cell_set_alias_assignee"": ""Fenna Krienen"", ""cell_set_alias_citation"": ""PMID:34616062"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Marmoset"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN201912132"", ""taxonomy_description"": ""Marmoset M1 taxonomy using 10X data"", ""child_cell_set_accessions"": """", ""cell_type_card"": ""Cell Type"", ""original_label"": ""Oligo SLC1A3 LOC103793418"", ""cell_set_color"": ""#387567""}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.	Oligo SLC1A3 LOC103793418	Cell Type
PCL:0019570	obsolete RNAseq 69 - CS201912132_70	obsolete Exc THEMIS ARL13B	PCL_INDV:CS201912132_70	true	PCL:0010001	owl:NamedIndividual		CS201912132_70	Exc THEMIS ARL13B	Exc THEMIS ARL13B	RNAseq 69			Fenna Krienen	PMID:34616062	"{""cell_set_preferred_alias"": ""Exc THEMIS ARL13B"", ""cell_set_label"": ""RNAseq 69"", ""cell_set_accession"": ""CS201912132_70"", ""cell_set_aligned_alias"": """", ""cell_set_additional_aliases"": """", ""cell_set_alias_assignee"": ""Fenna Krienen"", ""cell_set_alias_citation"": ""PMID:34616062"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Marmoset"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN201912132"", ""taxonomy_description"": ""Marmoset M1 taxonomy using 10X data"", ""child_cell_set_accessions"": """", ""cell_type_card"": ""Cell Type"", ""original_label"": ""Exc THEMIS ARL13B"", ""cell_set_color"": ""#0D5D7E""}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.	Exc THEMIS ARL13B	Cell Type
PCL:0019571	obsolete RNAseq 70 - CS201912132_71	obsolete Exc FEZF2 PIEZO2	PCL_INDV:CS201912132_71	true	PCL:0010001	owl:NamedIndividual		CS201912132_71	Exc FEZF2 PIEZO2	Exc FEZF2 PIEZO2	RNAseq 70			Fenna Krienen	PMID:34616062	"{""cell_set_preferred_alias"": ""Exc FEZF2 PIEZO2"", ""cell_set_label"": ""RNAseq 70"", ""cell_set_accession"": ""CS201912132_71"", ""cell_set_aligned_alias"": """", ""cell_set_additional_aliases"": """", ""cell_set_alias_assignee"": ""Fenna Krienen"", ""cell_set_alias_citation"": ""PMID:34616062"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Marmoset"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN201912132"", ""taxonomy_description"": ""Marmoset M1 taxonomy using 10X data"", ""child_cell_set_accessions"": """", ""cell_type_card"": ""Cell Type"", ""original_label"": ""Exc FEZF2 PIEZO2"", ""cell_set_color"": ""#0A75B1""}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.	Exc FEZF2 PIEZO2	Cell Type
PCL:0019572	obsolete RNAseq 71 - CS201912132_72	obsolete Exc FEZF2 PDZRN4	PCL_INDV:CS201912132_72	true	PCL:0010001	owl:NamedIndividual	L5 ET_2	CS201912132_72	Exc FEZF2 PDZRN4	Exc FEZF2 PDZRN4	RNAseq 71	L5 ET_2		Fenna Krienen	PMID:34616062	"{""cell_set_preferred_alias"": ""Exc FEZF2 PDZRN4"", ""cell_set_label"": ""RNAseq 71"", ""cell_set_accession"": ""CS201912132_72"", ""cell_set_aligned_alias"": ""L5 ET_2"", ""cell_set_additional_aliases"": """", ""cell_set_alias_assignee"": ""Fenna Krienen"", ""cell_set_alias_citation"": ""PMID:34616062"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Marmoset"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN201912132"", ""taxonomy_description"": ""Marmoset M1 taxonomy using 10X data"", ""child_cell_set_accessions"": """", ""cell_type_card"": ""Cell Type"", ""original_label"": ""Exc FEZF2 PDZRN4"", ""cell_set_color"": ""#0B77A5""}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.	Exc FEZF2 PDZRN4	Cell Type
PCL:0019573	obsolete RNAseq 72 - CS201912132_73	obsolete Exc FEZF2 RGS4	PCL_INDV:CS201912132_73	true	PCL:0010001	owl:NamedIndividual	L6 CT_1	CS201912132_73	Exc FEZF2 RGS4	Exc FEZF2 RGS4	RNAseq 72	L6 CT_1		Fenna Krienen	PMID:34616062	"{""cell_set_preferred_alias"": ""Exc FEZF2 RGS4"", ""cell_set_label"": ""RNAseq 72"", ""cell_set_accession"": ""CS201912132_73"", ""cell_set_aligned_alias"": ""L6 CT_1"", ""cell_set_additional_aliases"": """", ""cell_set_alias_assignee"": ""Fenna Krienen"", ""cell_set_alias_citation"": ""PMID:34616062"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Marmoset"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN201912132"", ""taxonomy_description"": ""Marmoset M1 taxonomy using 10X data"", ""child_cell_set_accessions"": """", ""cell_type_card"": ""Cell Type"", ""original_label"": ""Exc FEZF2 RGS4"", ""cell_set_color"": ""#5C7F98""}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.	Exc FEZF2 RGS4	Cell Type
PCL:0019574	obsolete RNAseq 73 - CS201912132_74	obsolete Exc FEZF2 NRP1	PCL_INDV:CS201912132_74	true	PCL:0010001	owl:NamedIndividual	L6 CT_2	CS201912132_74	Exc FEZF2 NRP1	Exc FEZF2 NRP1	RNAseq 73	L6 CT_2		Fenna Krienen	PMID:34616062	"{""cell_set_preferred_alias"": ""Exc FEZF2 NRP1"", ""cell_set_label"": ""RNAseq 73"", ""cell_set_accession"": ""CS201912132_74"", ""cell_set_aligned_alias"": ""L6 CT_2"", ""cell_set_additional_aliases"": """", ""cell_set_alias_assignee"": ""Fenna Krienen"", ""cell_set_alias_citation"": ""PMID:34616062"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Marmoset"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN201912132"", ""taxonomy_description"": ""Marmoset M1 taxonomy using 10X data"", ""child_cell_set_accessions"": """", ""cell_type_card"": ""Cell Type"", ""original_label"": ""Exc FEZF2 NRP1"", ""cell_set_color"": ""#3EC5FD""}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.	Exc FEZF2 NRP1	Cell Type
PCL:0019575	obsolete RNAseq 74 - CS201912132_75	obsolete Exc FEZF2 ARSJ	PCL_INDV:CS201912132_75	true	PCL:0010001	owl:NamedIndividual	L6b|L6b	CS201912132_75	Exc FEZF2 ARSJ	Exc FEZF2 ARSJ	RNAseq 74	L6b	L6b	Fenna Krienen	PMID:34616062	"{""cell_set_preferred_alias"": ""Exc FEZF2 ARSJ"", ""cell_set_label"": ""RNAseq 74"", ""cell_set_accession"": ""CS201912132_75"", ""cell_set_aligned_alias"": ""L6b"", ""cell_set_additional_aliases"": ""L6b"", ""cell_set_alias_assignee"": ""Fenna Krienen"", ""cell_set_alias_citation"": ""PMID:34616062"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Marmoset"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN201912132"", ""taxonomy_description"": ""Marmoset M1 taxonomy using 10X data"", ""child_cell_set_accessions"": """", ""cell_type_card"": ""Cell Type,Subclass"", ""original_label"": ""Exc FEZF2 ARSJ"", ""cell_set_color"": ""#53377D""}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.	L6b	Cell Type|Subclass
PCL:0019576	obsolete RNAseq 75 - CS201912132_76	obsolete Exc THEMIS NTNG2	PCL_INDV:CS201912132_76	true	PCL:0010001	owl:NamedIndividual	L6 IT Car3|L6 IT_3	CS201912132_76	Exc THEMIS NTNG2	Exc THEMIS NTNG2	RNAseq 75	L6 IT Car3	L6 IT_3	Fenna Krienen	PMID:34616062	"{""cell_set_preferred_alias"": ""Exc THEMIS NTNG2"", ""cell_set_label"": ""RNAseq 75"", ""cell_set_accession"": ""CS201912132_76"", ""cell_set_aligned_alias"": ""L6 IT Car3"", ""cell_set_additional_aliases"": ""L6 IT_3"", ""cell_set_alias_assignee"": ""Fenna Krienen"", ""cell_set_alias_citation"": ""PMID:34616062"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Marmoset"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN201912132"", ""taxonomy_description"": ""Marmoset M1 taxonomy using 10X data"", ""child_cell_set_accessions"": """", ""cell_type_card"": ""Cell Type,Subclass"", ""original_label"": ""Exc THEMIS NTNG2"", ""cell_set_color"": ""#5100FF""}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.	L6 IT Car3	Cell Type|Subclass
PCL:0019577	obsolete RNAseq 76 - CS201912132_77	obsolete Exc FEZF2 CRYM	PCL_INDV:CS201912132_77	true	PCL:0010001	owl:NamedIndividual	L5/6 NP|L5/6 NP	CS201912132_77	Exc FEZF2 CRYM	Exc FEZF2 CRYM	RNAseq 76	L5/6 NP	L5/6 NP	Fenna Krienen	PMID:34616062	"{""cell_set_preferred_alias"": ""Exc FEZF2 CRYM"", ""cell_set_label"": ""RNAseq 76"", ""cell_set_accession"": ""CS201912132_77"", ""cell_set_aligned_alias"": ""L5/6 NP"", ""cell_set_additional_aliases"": ""L5/6 NP"", ""cell_set_alias_assignee"": ""Fenna Krienen"", ""cell_set_alias_citation"": ""PMID:34616062"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Marmoset"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN201912132"", ""taxonomy_description"": ""Marmoset M1 taxonomy using 10X data"", ""child_cell_set_accessions"": """", ""cell_type_card"": ""Cell Type,Subclass"", ""original_label"": ""Exc FEZF2 CRYM"", ""cell_set_color"": ""#3E9E64""}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.		Cell Type|Subclass
