ID	Label	PrefLabel	Obsoleted By	Obsolete	Entity Type	TYPE	Synonyms	Cluster_ID	cell_set_preferred_alias	original_label	cell_set_label	cell_set_aligned_alias	cell_set_additional_aliases	cell_set_alias_assignee	cell_set_alias_citation	Metadata	Comment	Aliases	Rank
PCL:0015584	obsolete RNAseq 083 - CS201912131_84	obsolete Exc L3-5 RORB LAMA4	PCL_INDV:CS201912131_84	true	PCL:0010001	owl:NamedIndividual		CS201912131_84	Exc L3-5 RORB LAMA4	Exc L3-5 RORB LAMA4	RNAseq 083			Nikolas Jorstad	PMID:34616062	"{""cell_set_preferred_alias"": ""Exc L3-5 RORB LAMA4"", ""cell_set_label"": ""RNAseq 083"", ""cell_set_accession"": ""CS201912131_84"", ""cell_set_aligned_alias"": """", ""cell_set_additional_aliases"": """", ""cell_set_alias_assignee"": ""Nikolas Jorstad"", ""cell_set_alias_citation"": ""PMID:34616062"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Human"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN201912131"", ""taxonomy_description"": ""Human M1 transcriptomics taxonomy"", ""child_cell_set_accessions"": """", ""cell_type_card"": ""Cell Type"", ""original_label"": ""Exc L3-5 RORB LAMA4"", ""cell_set_color"": ""#73EDE2""}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.	Exc L3-5 RORB LAMA4	Cell Type
PCL:0015585	obsolete RNAseq 084 - CS201912131_85	obsolete Exc L5 THEMIS VILL	PCL_INDV:CS201912131_85	true	PCL:0010001	owl:NamedIndividual		CS201912131_85	Exc L5 THEMIS VILL	Exc L5 THEMIS VILL	RNAseq 084			Nikolas Jorstad	PMID:34616062	"{""cell_set_preferred_alias"": ""Exc L5 THEMIS VILL"", ""cell_set_label"": ""RNAseq 084"", ""cell_set_accession"": ""CS201912131_85"", ""cell_set_aligned_alias"": """", ""cell_set_additional_aliases"": """", ""cell_set_alias_assignee"": ""Nikolas Jorstad"", ""cell_set_alias_citation"": ""PMID:34616062"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Human"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN201912131"", ""taxonomy_description"": ""Human M1 transcriptomics taxonomy"", ""child_cell_set_accessions"": """", ""cell_type_card"": ""Cell Type"", ""original_label"": ""Exc L5 THEMIS VILL"", ""cell_set_color"": ""#4CA8AC""}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.	Exc L5 THEMIS VILL	Cell Type
PCL:0015586	obsolete RNAseq 085 - CS201912131_86	obsolete Exc L3 RORB OTOGL	PCL_INDV:CS201912131_86	true	PCL:0010001	owl:NamedIndividual		CS201912131_86	Exc L3 RORB OTOGL	Exc L3 RORB OTOGL	RNAseq 085			Nikolas Jorstad	PMID:34616062	"{""cell_set_preferred_alias"": ""Exc L3 RORB OTOGL"", ""cell_set_label"": ""RNAseq 085"", ""cell_set_accession"": ""CS201912131_86"", ""cell_set_aligned_alias"": """", ""cell_set_additional_aliases"": """", ""cell_set_alias_assignee"": ""Nikolas Jorstad"", ""cell_set_alias_citation"": ""PMID:34616062"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Human"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN201912131"", ""taxonomy_description"": ""Human M1 transcriptomics taxonomy"", ""child_cell_set_accessions"": """", ""cell_type_card"": ""Cell Type"", ""original_label"": ""Exc L3 RORB OTOGL"", ""cell_set_color"": ""#91E6E9""}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.	Exc L3 RORB OTOGL	Cell Type
PCL:0015587	obsolete RNAseq 086 - CS201912131_87	obsolete Exc L3-5 RORB LINC01202	PCL_INDV:CS201912131_87	true	PCL:0010001	owl:NamedIndividual		CS201912131_87	Exc L3-5 RORB LINC01202	Exc L3-5 RORB LINC01202	RNAseq 086			Nikolas Jorstad	PMID:34616062	"{""cell_set_preferred_alias"": ""Exc L3-5 RORB LINC01202"", ""cell_set_label"": ""RNAseq 086"", ""cell_set_accession"": ""CS201912131_87"", ""cell_set_aligned_alias"": """", ""cell_set_additional_aliases"": """", ""cell_set_alias_assignee"": ""Nikolas Jorstad"", ""cell_set_alias_citation"": ""PMID:34616062"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Human"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN201912131"", ""taxonomy_description"": ""Human M1 transcriptomics taxonomy"", ""child_cell_set_accessions"": """", ""cell_type_card"": ""Cell Type"", ""original_label"": ""Exc L3-5 RORB LINC01202"", ""cell_set_color"": ""#547D7A""}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.	Exc L3-5 RORB LINC01202	Cell Type
PCL:0015588	obsolete RNAseq 087 - CS201912131_88	obsolete Exc L5 THEMIS SLC22A18	PCL_INDV:CS201912131_88	true	PCL:0010001	owl:NamedIndividual		CS201912131_88	Exc L5 THEMIS SLC22A18	Exc L5 THEMIS SLC22A18	RNAseq 087			Nikolas Jorstad	PMID:34616062	"{""cell_set_preferred_alias"": ""Exc L5 THEMIS SLC22A18"", ""cell_set_label"": ""RNAseq 087"", ""cell_set_accession"": ""CS201912131_88"", ""cell_set_aligned_alias"": """", ""cell_set_additional_aliases"": """", ""cell_set_alias_assignee"": ""Nikolas Jorstad"", ""cell_set_alias_citation"": ""PMID:34616062"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Human"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN201912131"", ""taxonomy_description"": ""Human M1 transcriptomics taxonomy"", ""child_cell_set_accessions"": """", ""cell_type_card"": ""Cell Type"", ""original_label"": ""Exc L5 THEMIS SLC22A18"", ""cell_set_color"": ""#99D5CB""}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.	Exc L5 THEMIS SLC22A18	Cell Type
PCL:0015589	obsolete RNAseq 088 - CS201912131_89	obsolete Exc L5-6 THEMIS TNFAIP6	PCL_INDV:CS201912131_89	true	PCL:0010001	owl:NamedIndividual		CS201912131_89	Exc L5-6 THEMIS TNFAIP6	Exc L5-6 THEMIS TNFAIP6	RNAseq 088			Nikolas Jorstad	PMID:34616062	"{""cell_set_preferred_alias"": ""Exc L5-6 THEMIS TNFAIP6"", ""cell_set_label"": ""RNAseq 088"", ""cell_set_accession"": ""CS201912131_89"", ""cell_set_aligned_alias"": """", ""cell_set_additional_aliases"": """", ""cell_set_alias_assignee"": ""Nikolas Jorstad"", ""cell_set_alias_citation"": ""PMID:34616062"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Human"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN201912131"", ""taxonomy_description"": ""Human M1 transcriptomics taxonomy"", ""child_cell_set_accessions"": """", ""cell_type_card"": ""Cell Type"", ""original_label"": ""Exc L5-6 THEMIS TNFAIP6"", ""cell_set_color"": ""#5FC5B6""}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.	Exc L5-6 THEMIS TNFAIP6	Cell Type
PCL:0015590	obsolete RNAseq 089 - CS201912131_90	obsolete Exc L3-5 RORB LNX2	PCL_INDV:CS201912131_90	true	PCL:0010001	owl:NamedIndividual		CS201912131_90	Exc L3-5 RORB LNX2	Exc L3-5 RORB LNX2	RNAseq 089			Nikolas Jorstad	PMID:34616062	"{""cell_set_preferred_alias"": ""Exc L3-5 RORB LNX2"", ""cell_set_label"": ""RNAseq 089"", ""cell_set_accession"": ""CS201912131_90"", ""cell_set_aligned_alias"": """", ""cell_set_additional_aliases"": """", ""cell_set_alias_assignee"": ""Nikolas Jorstad"", ""cell_set_alias_citation"": ""PMID:34616062"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Human"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN201912131"", ""taxonomy_description"": ""Human M1 transcriptomics taxonomy"", ""child_cell_set_accessions"": """", ""cell_type_card"": ""Cell Type"", ""original_label"": ""Exc L3-5 RORB LNX2"", ""cell_set_color"": ""#01D9D5""}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.	Exc L3-5 RORB LNX2	Cell Type
PCL:0015591	obsolete RNAseq 090 - CS201912131_91	obsolete Exc L3-5 RORB RPRM	PCL_INDV:CS201912131_91	true	PCL:0010001	owl:NamedIndividual		CS201912131_91	Exc L3-5 RORB RPRM	Exc L3-5 RORB RPRM	RNAseq 090			Nikolas Jorstad	PMID:34616062	"{""cell_set_preferred_alias"": ""Exc L3-5 RORB RPRM"", ""cell_set_label"": ""RNAseq 090"", ""cell_set_accession"": ""CS201912131_91"", ""cell_set_aligned_alias"": """", ""cell_set_additional_aliases"": """", ""cell_set_alias_assignee"": ""Nikolas Jorstad"", ""cell_set_alias_citation"": ""PMID:34616062"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Human"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN201912131"", ""taxonomy_description"": ""Human M1 transcriptomics taxonomy"", ""child_cell_set_accessions"": """", ""cell_type_card"": ""Cell Type"", ""original_label"": ""Exc L3-5 RORB RPRM"", ""cell_set_color"": ""#7BAAAC""}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.	Exc L3-5 RORB RPRM	Cell Type
PCL:0015592	obsolete RNAseq 091 - CS201912131_92	obsolete Exc L5 RORB MED8	PCL_INDV:CS201912131_92	true	PCL:0010001	owl:NamedIndividual		CS201912131_92	Exc L5 RORB MED8	Exc L5 RORB MED8	RNAseq 091			Nikolas Jorstad	PMID:34616062	"{""cell_set_preferred_alias"": ""Exc L5 RORB MED8"", ""cell_set_label"": ""RNAseq 091"", ""cell_set_accession"": ""CS201912131_92"", ""cell_set_aligned_alias"": """", ""cell_set_additional_aliases"": """", ""cell_set_alias_assignee"": ""Nikolas Jorstad"", ""cell_set_alias_citation"": ""PMID:34616062"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Human"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN201912131"", ""taxonomy_description"": ""Human M1 transcriptomics taxonomy"", ""child_cell_set_accessions"": """", ""cell_type_card"": ""Cell Type"", ""original_label"": ""Exc L5 RORB MED8"", ""cell_set_color"": ""#97C3C4""}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.	Exc L5 RORB MED8	Cell Type
PCL:0015593	obsolete RNAseq 092 - CS201912131_93	obsolete Exc L5 THEMIS FGF10	PCL_INDV:CS201912131_93	true	PCL:0010001	owl:NamedIndividual		CS201912131_93	Exc L5 THEMIS FGF10	Exc L5 THEMIS FGF10	RNAseq 092			Nikolas Jorstad	PMID:34616062	"{""cell_set_preferred_alias"": ""Exc L5 THEMIS FGF10"", ""cell_set_label"": ""RNAseq 092"", ""cell_set_accession"": ""CS201912131_93"", ""cell_set_aligned_alias"": """", ""cell_set_additional_aliases"": """", ""cell_set_alias_assignee"": ""Nikolas Jorstad"", ""cell_set_alias_citation"": ""PMID:34616062"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Human"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN201912131"", ""taxonomy_description"": ""Human M1 transcriptomics taxonomy"", ""child_cell_set_accessions"": """", ""cell_type_card"": ""Cell Type"", ""original_label"": ""Exc L5 THEMIS FGF10"", ""cell_set_color"": ""#01ABA7""}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.	Exc L5 THEMIS FGF10	Cell Type
PCL:0015594	obsolete RNAseq 093 - CS201912131_94	obsolete Exc L6 THEMIS LINC00343	PCL_INDV:CS201912131_94	true	PCL:0010001	owl:NamedIndividual		CS201912131_94	Exc L6 THEMIS LINC00343	Exc L6 THEMIS LINC00343	RNAseq 093			Nikolas Jorstad	PMID:34616062	"{""cell_set_preferred_alias"": ""Exc L6 THEMIS LINC00343"", ""cell_set_label"": ""RNAseq 093"", ""cell_set_accession"": ""CS201912131_94"", ""cell_set_aligned_alias"": """", ""cell_set_additional_aliases"": """", ""cell_set_alias_assignee"": ""Nikolas Jorstad"", ""cell_set_alias_citation"": ""PMID:34616062"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Human"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN201912131"", ""taxonomy_description"": ""Human M1 transcriptomics taxonomy"", ""child_cell_set_accessions"": """", ""cell_type_card"": ""Cell Type"", ""original_label"": ""Exc L6 THEMIS LINC00343"", ""cell_set_color"": ""#CDCE31""}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.	Exc L6 THEMIS LINC00343	Cell Type
PCL:0015595	obsolete RNAseq 094 - CS201912131_95	obsolete Exc L6 THEMIS SLN	PCL_INDV:CS201912131_95	true	PCL:0010001	owl:NamedIndividual		CS201912131_95	Exc L6 THEMIS SLN	Exc L6 THEMIS SLN	RNAseq 094			Nikolas Jorstad	PMID:34616062	"{""cell_set_preferred_alias"": ""Exc L6 THEMIS SLN"", ""cell_set_label"": ""RNAseq 094"", ""cell_set_accession"": ""CS201912131_95"", ""cell_set_aligned_alias"": """", ""cell_set_additional_aliases"": """", ""cell_set_alias_assignee"": ""Nikolas Jorstad"", ""cell_set_alias_citation"": ""PMID:34616062"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Human"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN201912131"", ""taxonomy_description"": ""Human M1 transcriptomics taxonomy"", ""child_cell_set_accessions"": """", ""cell_type_card"": ""Cell Type"", ""original_label"": ""Exc L6 THEMIS SLN"", ""cell_set_color"": ""#707B00""}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.	Exc L6 THEMIS SLN	Cell Type
PCL:0015596	obsolete RNAseq 095 - CS201912131_96	obsolete Exc L6 THEMIS SNTG2	PCL_INDV:CS201912131_96	true	PCL:0010001	owl:NamedIndividual		CS201912131_96	Exc L6 THEMIS SNTG2	Exc L6 THEMIS SNTG2	RNAseq 095			Nikolas Jorstad	PMID:34616062	"{""cell_set_preferred_alias"": ""Exc L6 THEMIS SNTG2"", ""cell_set_label"": ""RNAseq 095"", ""cell_set_accession"": ""CS201912131_96"", ""cell_set_aligned_alias"": """", ""cell_set_additional_aliases"": """", ""cell_set_alias_assignee"": ""Nikolas Jorstad"", ""cell_set_alias_citation"": ""PMID:34616062"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Human"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN201912131"", ""taxonomy_description"": ""Human M1 transcriptomics taxonomy"", ""child_cell_set_accessions"": """", ""cell_type_card"": ""Cell Type"", ""original_label"": ""Exc L6 THEMIS SNTG2"", ""cell_set_color"": ""#D0D161""}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.	Exc L6 THEMIS SNTG2	Cell Type
PCL:0015597	obsolete RNAseq 096 - CS201912131_97	obsolete Exc L5-6 THEMIS SMYD1	PCL_INDV:CS201912131_97	true	PCL:0010001	owl:NamedIndividual	L6 IT Car3|L6 IT_3	CS201912131_97	Exc L5-6 THEMIS SMYD1	Exc L5-6 THEMIS SMYD1	RNAseq 096	L6 IT Car3	L6 IT_3	Nikolas Jorstad	PMID:34616062	"{""cell_set_preferred_alias"": ""Exc L5-6 THEMIS SMYD1"", ""cell_set_label"": ""RNAseq 096"", ""cell_set_accession"": ""CS201912131_97"", ""cell_set_aligned_alias"": ""L6 IT Car3"", ""cell_set_additional_aliases"": ""L6 IT_3"", ""cell_set_alias_assignee"": ""Nikolas Jorstad"", ""cell_set_alias_citation"": ""PMID:34616062"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Human"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN201912131"", ""taxonomy_description"": ""Human M1 transcriptomics taxonomy"", ""child_cell_set_accessions"": """", ""cell_type_card"": ""Cell Type,Subclass"", ""original_label"": ""Exc L5-6 THEMIS SMYD1"", ""cell_set_color"": ""#5100FF""}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.	L6 IT Car3	Cell Type|Subclass
PCL:0015598	obsolete RNAseq 097 - CS201912131_98	obsolete Exc L5-6 FEZF2 OR1L8	PCL_INDV:CS201912131_98	true	PCL:0010001	owl:NamedIndividual		CS201912131_98	Exc L5-6 FEZF2 OR1L8	Exc L5-6 FEZF2 OR1L8	RNAseq 097			Nikolas Jorstad	PMID:34616062	"{""cell_set_preferred_alias"": ""Exc L5-6 FEZF2 OR1L8"", ""cell_set_label"": ""RNAseq 097"", ""cell_set_accession"": ""CS201912131_98"", ""cell_set_aligned_alias"": """", ""cell_set_additional_aliases"": """", ""cell_set_alias_assignee"": ""Nikolas Jorstad"", ""cell_set_alias_citation"": ""PMID:34616062"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Human"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN201912131"", ""taxonomy_description"": ""Human M1 transcriptomics taxonomy"", ""child_cell_set_accessions"": """", ""cell_type_card"": ""Cell Type"", ""original_label"": ""Exc L5-6 FEZF2 OR1L8"", ""cell_set_color"": ""#5E8099""}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.	Exc L5-6 FEZF2 OR1L8	Cell Type
PCL:0015599	obsolete RNAseq 098 - CS201912131_99	obsolete Exc L5 THEMIS LINC01116	PCL_INDV:CS201912131_99	true	PCL:0010001	owl:NamedIndividual		CS201912131_99	Exc L5 THEMIS LINC01116	Exc L5 THEMIS LINC01116	RNAseq 098			Nikolas Jorstad	PMID:34616062	"{""cell_set_preferred_alias"": ""Exc L5 THEMIS LINC01116"", ""cell_set_label"": ""RNAseq 098"", ""cell_set_accession"": ""CS201912131_99"", ""cell_set_aligned_alias"": """", ""cell_set_additional_aliases"": """", ""cell_set_alias_assignee"": ""Nikolas Jorstad"", ""cell_set_alias_citation"": ""PMID:34616062"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Human"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN201912131"", ""taxonomy_description"": ""Human M1 transcriptomics taxonomy"", ""child_cell_set_accessions"": """", ""cell_type_card"": ""Cell Type"", ""original_label"": ""Exc L5 THEMIS LINC01116"", ""cell_set_color"": ""#41C5FB""}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.	Exc L5 THEMIS LINC01116	Cell Type
PCL:0015600	obsolete RNAseq 099 - CS201912131_100	obsolete Exc L5 THEMIS RGPD6	PCL_INDV:CS201912131_100	true	PCL:0010001	owl:NamedIndividual		CS201912131_100	Exc L5 THEMIS RGPD6	Exc L5 THEMIS RGPD6	RNAseq 099			Nikolas Jorstad	PMID:34616062	"{""cell_set_preferred_alias"": ""Exc L5 THEMIS RGPD6"", ""cell_set_label"": ""RNAseq 099"", ""cell_set_accession"": ""CS201912131_100"", ""cell_set_aligned_alias"": """", ""cell_set_additional_aliases"": """", ""cell_set_alias_assignee"": ""Nikolas Jorstad"", ""cell_set_alias_citation"": ""PMID:34616062"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Human"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN201912131"", ""taxonomy_description"": ""Human M1 transcriptomics taxonomy"", ""child_cell_set_accessions"": """", ""cell_type_card"": ""Cell Type"", ""original_label"": ""Exc L5 THEMIS RGPD6"", ""cell_set_color"": ""#1C657F""}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.	Exc L5 THEMIS RGPD6	Cell Type
PCL:0015601	obsolete RNAseq 100 - CS201912131_101	obsolete Exc L5-6 FEZF2 C9orf135-AS1	PCL_INDV:CS201912131_101	true	PCL:0010001	owl:NamedIndividual	L6 CT_2	CS201912131_101	Exc L5-6 FEZF2 C9orf135-AS1	Exc L5-6 FEZF2 C9orf135-AS1	RNAseq 100	L6 CT_2		Nikolas Jorstad	PMID:34616062	"{""cell_set_preferred_alias"": ""Exc L5-6 FEZF2 C9orf135-AS1"", ""cell_set_label"": ""RNAseq 100"", ""cell_set_accession"": ""CS201912131_101"", ""cell_set_aligned_alias"": ""L6 CT_2"", ""cell_set_additional_aliases"": """", ""cell_set_alias_assignee"": ""Nikolas Jorstad"", ""cell_set_alias_citation"": ""PMID:34616062"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Human"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN201912131"", ""taxonomy_description"": ""Human M1 transcriptomics taxonomy"", ""child_cell_set_accessions"": """", ""cell_type_card"": ""Cell Type"", ""original_label"": ""Exc L5-6 FEZF2 C9orf135-AS1"", ""cell_set_color"": ""#8FB5CE""}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.	Exc L5-6 FEZF2 C9orf135-AS1	Cell Type
PCL:0015602	obsolete RNAseq 101 - CS201912131_102	obsolete Exc L5-6 FEZF2 FILIP1L	PCL_INDV:CS201912131_102	true	PCL:0010001	owl:NamedIndividual		CS201912131_102	Exc L5-6 FEZF2 FILIP1L	Exc L5-6 FEZF2 FILIP1L	RNAseq 101			Nikolas Jorstad	PMID:34616062	"{""cell_set_preferred_alias"": ""Exc L5-6 FEZF2 FILIP1L"", ""cell_set_label"": ""RNAseq 101"", ""cell_set_accession"": ""CS201912131_102"", ""cell_set_aligned_alias"": """", ""cell_set_additional_aliases"": """", ""cell_set_alias_assignee"": ""Nikolas Jorstad"", ""cell_set_alias_citation"": ""PMID:34616062"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Human"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN201912131"", ""taxonomy_description"": ""Human M1 transcriptomics taxonomy"", ""child_cell_set_accessions"": """", ""cell_type_card"": ""Cell Type"", ""original_label"": ""Exc L5-6 FEZF2 FILIP1L"", ""cell_set_color"": ""#2A84B9""}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.	Exc L5-6 FEZF2 FILIP1L	Cell Type
PCL:0015603	obsolete RNAseq 102 - CS201912131_103	obsolete Exc L5-6 FEZF2 SH2D1B	PCL_INDV:CS201912131_103	true	PCL:0010001	owl:NamedIndividual		CS201912131_103	Exc L5-6 FEZF2 SH2D1B	Exc L5-6 FEZF2 SH2D1B	RNAseq 102			Nikolas Jorstad	PMID:34616062	"{""cell_set_preferred_alias"": ""Exc L5-6 FEZF2 SH2D1B"", ""cell_set_label"": ""RNAseq 102"", ""cell_set_accession"": ""CS201912131_103"", ""cell_set_aligned_alias"": """", ""cell_set_additional_aliases"": """", ""cell_set_alias_assignee"": ""Nikolas Jorstad"", ""cell_set_alias_citation"": ""PMID:34616062"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Human"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN201912131"", ""taxonomy_description"": ""Human M1 transcriptomics taxonomy"", ""child_cell_set_accessions"": """", ""cell_type_card"": ""Cell Type"", ""original_label"": ""Exc L5-6 FEZF2 SH2D1B"", ""cell_set_color"": ""#4AA9E7""}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.	Exc L5-6 FEZF2 SH2D1B	Cell Type
PCL:0015604	obsolete RNAseq 103 - CS201912131_104	obsolete Exc L6 FEZF2 PDYN	PCL_INDV:CS201912131_104	true	PCL:0010001	owl:NamedIndividual		CS201912131_104	Exc L6 FEZF2 PDYN	Exc L6 FEZF2 PDYN	RNAseq 103			Nikolas Jorstad	PMID:34616062	"{""cell_set_preferred_alias"": ""Exc L6 FEZF2 PDYN"", ""cell_set_label"": ""RNAseq 103"", ""cell_set_accession"": ""CS201912131_104"", ""cell_set_aligned_alias"": """", ""cell_set_additional_aliases"": """", ""cell_set_alias_assignee"": ""Nikolas Jorstad"", ""cell_set_alias_citation"": ""PMID:34616062"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Human"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN201912131"", ""taxonomy_description"": ""Human M1 transcriptomics taxonomy"", ""child_cell_set_accessions"": """", ""cell_type_card"": ""Cell Type"", ""original_label"": ""Exc L6 FEZF2 PDYN"", ""cell_set_color"": ""#22225C""}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.	Exc L6 FEZF2 PDYN	Cell Type
PCL:0015605	obsolete RNAseq 104 - CS201912131_105	obsolete Exc L6 FEZF2 FFAR4	PCL_INDV:CS201912131_105	true	PCL:0010001	owl:NamedIndividual		CS201912131_105	Exc L6 FEZF2 FFAR4	Exc L6 FEZF2 FFAR4	RNAseq 104			Nikolas Jorstad	PMID:34616062	"{""cell_set_preferred_alias"": ""Exc L6 FEZF2 FFAR4"", ""cell_set_label"": ""RNAseq 104"", ""cell_set_accession"": ""CS201912131_105"", ""cell_set_aligned_alias"": """", ""cell_set_additional_aliases"": """", ""cell_set_alias_assignee"": ""Nikolas Jorstad"", ""cell_set_alias_citation"": ""PMID:34616062"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Human"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN201912131"", ""taxonomy_description"": ""Human M1 transcriptomics taxonomy"", ""child_cell_set_accessions"": """", ""cell_type_card"": ""Cell Type"", ""original_label"": ""Exc L6 FEZF2 FFAR4"", ""cell_set_color"": ""#400855""}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.	Exc L6 FEZF2 FFAR4	Cell Type
