ID	prefLabel	Synonyms_from_taxonomy	Curated_synonyms	Comment	Classification	Classification_comment	Classification_pub
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_43	L6 CT VISp Krt80 Sla	L6 CT VISp Krt80 Sla|VISp_ALM 043		cell_set_preferred_alias:L6 CT VISp Krt80 Sla ; original_label:L6 CT VISp Krt80 Sla ; cell_set_label:VISp_ALM 043 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_179		VISp_ALM 044-046|n46		cell_set_preferred_alias:'' ; original_label:n46 ; cell_set_label:VISp_ALM 044-046 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_44	L6 CT VISp Nxph2 Wls	L6 CT VISp Nxph2 Wls|VISp_ALM 044		cell_set_preferred_alias:L6 CT VISp Nxph2 Wls ; original_label:L6 CT VISp Nxph2 Wls ; cell_set_label:VISp_ALM 044 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_180		VISp_ALM 045-046|n47		cell_set_preferred_alias:'' ; original_label:n47 ; cell_set_label:VISp_ALM 045-046 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_45	L6 CT VISp Ctxn3 Brinp3	VISp_ALM 045|L6 CT VISp Ctxn3 Brinp3		cell_set_preferred_alias:L6 CT VISp Ctxn3 Brinp3 ; original_label:L6 CT VISp Ctxn3 Brinp3 ; cell_set_label:VISp_ALM 045 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_46	L6 CT VISp Ctxn3 Sla	L6 CT VISp Ctxn3 Sla|VISp_ALM 046		cell_set_preferred_alias:L6 CT VISp Ctxn3 Sla ; original_label:L6 CT VISp Ctxn3 Sla ; cell_set_label:VISp_ALM 046 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_47	L6 CT VISp Gpr139	VISp_ALM 047|L6 CT VISp Gpr139		cell_set_preferred_alias:L6 CT VISp Gpr139 ; original_label:L6 CT VISp Gpr139 ; cell_set_label:VISp_ALM 047 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_181	L6b	VISp_ALM 048-055|n48|L6b		cell_set_preferred_alias:L6b ; original_label:n48 ; cell_set_label:VISp_ALM 048-055 ; cell_set_aligned_alias:L6b ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_182		VISp_ALM 048-054|n49		cell_set_preferred_alias:'' ; original_label:n49 ; cell_set_label:VISp_ALM 048-054 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_183		VISp_ALM 048-050|n50		cell_set_preferred_alias:'' ; original_label:n50 ; cell_set_label:VISp_ALM 048-050 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_48	L6b Col8a1 Rprm	VISp_ALM 048|L6b Col8a1 Rprm		cell_set_preferred_alias:L6b Col8a1 Rprm ; original_label:L6b Col8a1 Rprm ; cell_set_label:VISp_ALM 048 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_184		n51|VISp_ALM 049-050		cell_set_preferred_alias:'' ; original_label:n51 ; cell_set_label:VISp_ALM 049-050 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_49	L6b VISp Mup5	L6b VISp Mup5|VISp_ALM 049		cell_set_preferred_alias:L6b VISp Mup5 ; original_label:L6b VISp Mup5 ; cell_set_label:VISp_ALM 049 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_50	L6b VISp Col8a1 Rxfp1	L6b VISp Col8a1 Rxfp1|VISp_ALM 050		cell_set_preferred_alias:L6b VISp Col8a1 Rxfp1 ; original_label:L6b VISp Col8a1 Rxfp1 ; cell_set_label:VISp_ALM 050 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_185		VISp_ALM 051-054|n52		cell_set_preferred_alias:'' ; original_label:n52 ; cell_set_label:VISp_ALM 051-054 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_186		n53|VISp_ALM 051-052		cell_set_preferred_alias:'' ; original_label:n53 ; cell_set_label:VISp_ALM 051-052 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_51	L6b ALM Olfr111 Spon1	VISp_ALM 051|L6b ALM Olfr111 Spon1		cell_set_preferred_alias:L6b ALM Olfr111 Spon1 ; original_label:L6b ALM Olfr111 Spon1 ; cell_set_label:VISp_ALM 051 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_52	L6b ALM Olfr111 Nxph1	VISp_ALM 052|L6b ALM Olfr111 Nxph1		cell_set_preferred_alias:L6b ALM Olfr111 Nxph1 ; original_label:L6b ALM Olfr111 Nxph1 ; cell_set_label:VISp_ALM 052 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_53	L6b P2ry12	L6b P2ry12|VISp_ALM 053		cell_set_preferred_alias:L6b P2ry12 ; original_label:L6b P2ry12 ; cell_set_label:VISp_ALM 053 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_54	L6b VISp Crh	VISp_ALM 054|L6b VISp Crh		cell_set_preferred_alias:L6b VISp Crh ; original_label:L6b VISp Crh ; cell_set_label:VISp_ALM 054 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_55	L6b Hsd17b2	L6b Hsd17b2|VISp_ALM 055		cell_set_preferred_alias:L6b Hsd17b2 ; original_label:L6b Hsd17b2 ; cell_set_label:VISp_ALM 055 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_187	GABAergic	VISp_ALM 056-115|GABAergic|n54		cell_set_preferred_alias:GABAergic ; original_label:n54 ; cell_set_label:VISp_ALM 056-115 ; cell_set_aligned_alias:GABAergic ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_188		n55|VISp_ALM 056-084		cell_set_preferred_alias:'' ; original_label:n55 ; cell_set_label:VISp_ALM 056-084 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_189		n56|VISp_ALM 056-068		cell_set_preferred_alias:'' ; original_label:n56 ; cell_set_label:VISp_ALM 056-068 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_190	Lamp5	n57|VISp_ALM 056-062|Lamp5		cell_set_preferred_alias:Lamp5 ; original_label:n57 ; cell_set_label:VISp_ALM 056-062 ; cell_set_aligned_alias:Lamp5 ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_191		VISp_ALM 056-060|n58		cell_set_preferred_alias:'' ; original_label:n58 ; cell_set_label:VISp_ALM 056-060 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_56	Lamp5 Krt73	Lamp5 Krt73|VISp_ALM 056		cell_set_preferred_alias:Lamp5 Krt73 ; original_label:Lamp5 Krt73 ; cell_set_label:VISp_ALM 056 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_192		VISp_ALM 057-060|n59		cell_set_preferred_alias:'' ; original_label:n59 ; cell_set_label:VISp_ALM 057-060 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_193		n60|VISp_ALM 057-058		cell_set_preferred_alias:'' ; original_label:n60 ; cell_set_label:VISp_ALM 057-058 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_57	Lamp5 Fam19a1 Pax6	Lamp5 Fam19a1 Pax6|VISp_ALM 057		cell_set_preferred_alias:Lamp5 Fam19a1 Pax6 ; original_label:Lamp5 Fam19a1 Pax6 ; cell_set_label:VISp_ALM 057 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_58	Lamp5 Fam19a1 Tmem182	Lamp5 Fam19a1 Tmem182|VISp_ALM 058		cell_set_preferred_alias:Lamp5 Fam19a1 Tmem182 ; original_label:Lamp5 Fam19a1 Tmem182 ; cell_set_label:VISp_ALM 058 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_194		VISp_ALM 059-060|n61		cell_set_preferred_alias:'' ; original_label:n61 ; cell_set_label:VISp_ALM 059-060 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_59	Lamp5 Ntn1 Npy2r	VISp_ALM 059|Lamp5 Ntn1 Npy2r		cell_set_preferred_alias:Lamp5 Ntn1 Npy2r ; original_label:Lamp5 Ntn1 Npy2r ; cell_set_label:VISp_ALM 059 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_60	Lamp5 Plch2 Dock5	Lamp5 Plch2 Dock5|VISp_ALM 060		cell_set_preferred_alias:Lamp5 Plch2 Dock5 ; original_label:Lamp5 Plch2 Dock5 ; cell_set_label:VISp_ALM 060 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_195		n62|VISp_ALM 061-062		cell_set_preferred_alias:'' ; original_label:n62 ; cell_set_label:VISp_ALM 061-062 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_61	Lamp5 Lsp1	VISp_ALM 061|Lamp5 Lsp1|Lamp5 Rosehip		cell_set_preferred_alias:Lamp5 Lsp1 ; original_label:Lamp5 Lsp1 ; cell_set_label:VISp_ALM 061 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:Lamp5 Rosehip			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_62	Lamp5 Lhx6	Lamp5 Lhx6|VISp_ALM 062		cell_set_preferred_alias:Lamp5 Lhx6 ; original_label:Lamp5 Lhx6 ; cell_set_label:VISp_ALM 062 ; cell_set_aligned_alias:Lamp5 Lhx6 ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_196		VISp_ALM 063-068|n63		cell_set_preferred_alias:'' ; original_label:n63 ; cell_set_label:VISp_ALM 063-068 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_197	Sncg	VISp_ALM 063-066|n64|Sncg		cell_set_preferred_alias:Sncg ; original_label:n64 ; cell_set_label:VISp_ALM 063-066 ; cell_set_aligned_alias:Sncg ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_63	Sncg Slc17a8	VISp_ALM 063|Sncg Slc17a8		cell_set_preferred_alias:Sncg Slc17a8 ; original_label:Sncg Slc17a8 ; cell_set_label:VISp_ALM 063 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_198		n65|VISp_ALM 064-066		cell_set_preferred_alias:'' ; original_label:n65 ; cell_set_label:VISp_ALM 064-066 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_199		n66|VISp_ALM 064-065		cell_set_preferred_alias:'' ; original_label:n66 ; cell_set_label:VISp_ALM 064-065 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_64	Sncg Vip Nptx2	Sncg Vip Nptx2|VISp_ALM 064		cell_set_preferred_alias:Sncg Vip Nptx2 ; original_label:Sncg Vip Nptx2 ; cell_set_label:VISp_ALM 064 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_65	Sncg Gpr50	VISp_ALM 065|Sncg Gpr50		cell_set_preferred_alias:Sncg Gpr50 ; original_label:Sncg Gpr50 ; cell_set_label:VISp_ALM 065 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_66	Sncg Vip Itih5	VISp_ALM 066|Sncg Vip Itih5		cell_set_preferred_alias:Sncg Vip Itih5 ; original_label:Sncg Vip Itih5 ; cell_set_label:VISp_ALM 066 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_200	Serpinf1	VISp_ALM 067-068|n67|Serpinf1		cell_set_preferred_alias:Serpinf1 ; original_label:n67 ; cell_set_label:VISp_ALM 067-068 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:Serpinf1			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_67	Serpinf1 Clrn1	VISp_ALM 067|Serpinf1 Clrn1		cell_set_preferred_alias:Serpinf1 Clrn1 ; original_label:Serpinf1 Clrn1 ; cell_set_label:VISp_ALM 067 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_68	Serpinf1 Aqp5 Vip	Serpinf1 Aqp5 Vip|VISp_ALM 068		cell_set_preferred_alias:Serpinf1 Aqp5 Vip ; original_label:Serpinf1 Aqp5 Vip ; cell_set_label:VISp_ALM 068 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_201	Vip	Vip|n68|VISp_ALM 069-084		cell_set_preferred_alias:Vip ; original_label:n68 ; cell_set_label:VISp_ALM 069-084 ; cell_set_aligned_alias:Vip ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_202		VISp_ALM 069-070|n69		cell_set_preferred_alias:'' ; original_label:n69 ; cell_set_label:VISp_ALM 069-070 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_69	Vip Igfbp6 Car10	VISp_ALM 069|Vip Igfbp6 Car10		cell_set_preferred_alias:Vip Igfbp6 Car10 ; original_label:Vip Igfbp6 Car10 ; cell_set_label:VISp_ALM 069 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_70	Vip Igfbp6 Pltp	Vip Igfbp6 Pltp|VISp_ALM 070		cell_set_preferred_alias:Vip Igfbp6 Pltp ; original_label:Vip Igfbp6 Pltp ; cell_set_label:VISp_ALM 070 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_203		VISp_ALM 071-084|n70		cell_set_preferred_alias:'' ; original_label:n70 ; cell_set_label:VISp_ALM 071-084 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_204		n71|VISp_ALM 071-081		cell_set_preferred_alias:'' ; original_label:n71 ; cell_set_label:VISp_ALM 071-081 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_205		n72|VISp_ALM 071-072		cell_set_preferred_alias:'' ; original_label:n72 ; cell_set_label:VISp_ALM 071-072 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_71	Vip Lmo1 Fam159b	VISp_ALM 071|Vip Lmo1 Fam159b		cell_set_preferred_alias:Vip Lmo1 Fam159b ; original_label:Vip Lmo1 Fam159b ; cell_set_label:VISp_ALM 071 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_72	Vip Lmo1 Myl1	Vip Lmo1 Myl1|VISp_ALM 072		cell_set_preferred_alias:Vip Lmo1 Myl1 ; original_label:Vip Lmo1 Myl1 ; cell_set_label:VISp_ALM 072 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_206		n73|VISp_ALM 073-081		cell_set_preferred_alias:'' ; original_label:n73 ; cell_set_label:VISp_ALM 073-081 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_207		VISp_ALM 073-075|n74		cell_set_preferred_alias:'' ; original_label:n74 ; cell_set_label:VISp_ALM 073-075 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_73	Vip Igfbp4 Mab21l1	Vip Igfbp4 Mab21l1|VISp_ALM 073		cell_set_preferred_alias:Vip Igfbp4 Mab21l1 ; original_label:Vip Igfbp4 Mab21l1 ; cell_set_label:VISp_ALM 073 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_208		VISp_ALM 074-075|n75		cell_set_preferred_alias:'' ; original_label:n75 ; cell_set_label:VISp_ALM 074-075 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_74	Vip Arhgap36 Hmcn1	VISp_ALM 074|Vip Arhgap36 Hmcn1		cell_set_preferred_alias:Vip Arhgap36 Hmcn1 ; original_label:Vip Arhgap36 Hmcn1 ; cell_set_label:VISp_ALM 074 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_75	Vip Gpc3 Slc18a3	Vip Gpc3 Slc18a3|VISp_ALM 075		cell_set_preferred_alias:Vip Gpc3 Slc18a3 ; original_label:Vip Gpc3 Slc18a3 ; cell_set_label:VISp_ALM 075 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_209		VISp_ALM 076-081|n76		cell_set_preferred_alias:'' ; original_label:n76 ; cell_set_label:VISp_ALM 076-081 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_210		n77|VISp_ALM 076-079		cell_set_preferred_alias:'' ; original_label:n77 ; cell_set_label:VISp_ALM 076-079 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_211		VISp_ALM 076-077|n78		cell_set_preferred_alias:'' ; original_label:n78 ; cell_set_label:VISp_ALM 076-077 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_76	Vip Ptprt Pkp2	Vip Ptprt Pkp2|VISp_ALM 076		cell_set_preferred_alias:Vip Ptprt Pkp2 ; original_label:Vip Ptprt Pkp2 ; cell_set_label:VISp_ALM 076 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_77	Vip Rspo4 Rxfp1 Chat	Vip Rspo4 Rxfp1 Chat|VISp_ALM 077		cell_set_preferred_alias:Vip Rspo4 Rxfp1 Chat ; original_label:Vip Rspo4 Rxfp1 Chat ; cell_set_label:VISp_ALM 077 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_212		VISp_ALM 078-079|n79		cell_set_preferred_alias:'' ; original_label:n79 ; cell_set_label:VISp_ALM 078-079 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_78	Vip Lect1 Oxtr	VISp_ALM 078|Vip Lect1 Oxtr		cell_set_preferred_alias:Vip Lect1 Oxtr ; original_label:Vip Lect1 Oxtr ; cell_set_label:VISp_ALM 078 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_79	Vip Rspo1 Itga4	VISp_ALM 079|Vip Rspo1 Itga4		cell_set_preferred_alias:Vip Rspo1 Itga4 ; original_label:Vip Rspo1 Itga4 ; cell_set_label:VISp_ALM 079 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_213		n80|VISp_ALM 080-081		cell_set_preferred_alias:'' ; original_label:n80 ; cell_set_label:VISp_ALM 080-081 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_80	Vip Chat Htr1f	VISp_ALM 080|Vip Chat Htr1f		cell_set_preferred_alias:Vip Chat Htr1f ; original_label:Vip Chat Htr1f ; cell_set_label:VISp_ALM 080 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_81	Vip Pygm C1ql1	VISp_ALM 081|Vip Pygm C1ql1		cell_set_preferred_alias:Vip Pygm C1ql1 ; original_label:Vip Pygm C1ql1 ; cell_set_label:VISp_ALM 081 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_214		VISp_ALM 082-084|n81		cell_set_preferred_alias:'' ; original_label:n81 ; cell_set_label:VISp_ALM 082-084 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_215		n82|VISp_ALM 082-083		cell_set_preferred_alias:'' ; original_label:n82 ; cell_set_label:VISp_ALM 082-083 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_82	Vip Crispld2 Htr2c	Vip Crispld2 Htr2c|VISp_ALM 082		cell_set_preferred_alias:Vip Crispld2 Htr2c ; original_label:Vip Crispld2 Htr2c ; cell_set_label:VISp_ALM 082 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_83	Vip Crispld2 Kcne4	Vip Crispld2 Kcne4|VISp_ALM 083		cell_set_preferred_alias:Vip Crispld2 Kcne4 ; original_label:Vip Crispld2 Kcne4 ; cell_set_label:VISp_ALM 083 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_84	Vip Col15a1 Pde1a	Vip Col15a1 Pde1a|VISp_ALM 084		cell_set_preferred_alias:Vip Col15a1 Pde1a ; original_label:Vip Col15a1 Pde1a ; cell_set_label:VISp_ALM 084 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_216		n83|VISp_ALM 085-115		cell_set_preferred_alias:'' ; original_label:n83 ; cell_set_label:VISp_ALM 085-115 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_85	Sst Chodl	VISp_ALM 085|Sst Chodl		cell_set_preferred_alias:Sst Chodl ; original_label:Sst Chodl ; cell_set_label:VISp_ALM 085 ; cell_set_aligned_alias:Sst Chodl ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_217		VISp_ALM 086-115|n84		cell_set_preferred_alias:'' ; original_label:n84 ; cell_set_label:VISp_ALM 086-115 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_218	Sst	VISp_ALM 086-105|n85|Sst		cell_set_preferred_alias:Sst ; original_label:n85 ; cell_set_label:VISp_ALM 086-105 ; cell_set_aligned_alias:Sst ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_219		VISp_ALM 086-104|n86		cell_set_preferred_alias:'' ; original_label:n86 ; cell_set_label:VISp_ALM 086-104 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_220		n87|VISp_ALM 086-087		cell_set_preferred_alias:'' ; original_label:n87 ; cell_set_label:VISp_ALM 086-087 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_86	Sst Mme Fam114a1	Sst Mme Fam114a1|VISp_ALM 086		cell_set_preferred_alias:Sst Mme Fam114a1 ; original_label:Sst Mme Fam114a1 ; cell_set_label:VISp_ALM 086 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_87	Sst Tac1 Htr1d	Sst Tac1 Htr1d|VISp_ALM 087		cell_set_preferred_alias:Sst Tac1 Htr1d ; original_label:Sst Tac1 Htr1d ; cell_set_label:VISp_ALM 087 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_88	Sst Tac1 Tacr3	Sst Tac1 Tacr3|VISp_ALM 088		cell_set_preferred_alias:Sst Tac1 Tacr3 ; original_label:Sst Tac1 Tacr3 ; cell_set_label:VISp_ALM 088 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_221		VISp_ALM 089-090|n88		cell_set_preferred_alias:'' ; original_label:n88 ; cell_set_label:VISp_ALM 089-090 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_89	Sst Calb2 Necab1	Sst Calb2 Necab1|VISp_ALM 089		cell_set_preferred_alias:Sst Calb2 Necab1 ; original_label:Sst Calb2 Necab1 ; cell_set_label:VISp_ALM 089 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
